Date,Open,High,Low,Close,Adj Close,Volume,daily_return
5/10/1982,119.080002,119.489998,118.370003,118.379997,118.379997,46300000,-0.587844296
5/11/1982,118.540001,119.589996,118.32,119.419998,119.419998,54680000,0.742362909
5/12/1982,119.889999,119.919998,118.760002,119.169998,119.169998,59210000,-0.600551344
5/13/1982,119.080002,119.199997,118.129997,118.220001,118.220001,58230000,-0.722204388
5/14/1982,118.199997,118.400002,118.010002,118.010002,118.010002,49900000,-0.160740275
5/17/1982,117.620003,118.019997,116.660004,116.709999,116.709999,45600000,-0.773681327
5/18/1982,116.349998,116.699997,115.709999,115.839996,115.839996,48970000,-0.438334344
5/19/1982,115.610001,115.959999,114.82,114.889999,114.889999,48840000,-0.622785221
5/20/1982,114.849998,115.07,114.370003,114.589996,114.589996,48330000,-0.226383983
5/21/1982,115.029999,115.129997,114.599998,114.889999,114.889999,45260000,-0.121707382
5/24/1982,114.459999,114.860001,114.239998,114.790001,114.790001,38510000,0.288312077
5/25/1982,115.5,115.510002,114.400002,114.400002,114.400002,44010000,-0.952379221
5/26/1982,113.68,114.400002,112.879997,113.110001,113.110001,51250000,-0.50140658
5/27/1982,113.110001,113.120003,112.580002,112.660004,112.660004,44730000,-0.397840152
5/28/1982,112.790001,112.800003,111.660004,111.879997,111.879997,43900000,-0.806812654
6/1/1982,111.970001,112.07,111.660004,111.68,111.68,41650000,-0.258998837
6/2/1982,111.739998,112.190002,111.550003,112.040001,112.040001,49220000,0.268483091
6/3/1982,112.040001,112.480003,111.449997,111.860001,111.860001,48450000,-0.160656907
6/4/1982,111.660004,111.849998,110.019997,110.089996,110.089996,44110000,-1.406061207
6/7/1982,109.589996,110.589996,109.419998,110.120003,110.120003,44630000,0.483627173
6/8/1982,110.330002,110.330002,109.599998,109.629997,109.629997,46820000,-0.634464776
6/9/1982,109.459999,109.629997,108.529999,108.989998,108.989998,55770000,-0.429381513
6/10/1982,109.349998,109.699997,108.959999,109.610001,109.610001,50950000,0.237771381
6/11/1982,111.110001,111.480003,109.650002,111.239998,111.239998,68610000,0.116998469
6/14/1982,110.5,111.220001,109.900002,109.959999,109.959999,40100000,-0.488688688
6/15/1982,109.629997,109.959999,108.980003,109.690002,109.690002,44970000,0.054734107
6/16/1982,110.099998,110.129997,108.82,108.870003,108.870003,56280000,-1.117161692
6/17/1982,108.010002,108.849998,107.480003,107.599998,107.599998,49230000,-0.379598178
6/18/1982,107.599998,107.599998,107.07,107.279999,107.279999,53800000,-0.297396846
6/21/1982,107.279999,107.879997,107.010002,107.199997,107.199997,50370000,-0.07457308
6/22/1982,107.25,108.300003,107.169998,108.300003,108.300003,55290000,0.979023776
6/23/1982,108.589996,110.139999,108.089996,110.139999,110.139999,62710000,1.427390236
6/24/1982,110.25,110.919998,109.790001,109.830002,109.830002,55860000,-0.380950567
6/25/1982,109.559998,109.830002,109.089996,109.139999,109.139999,38740000,-0.383350682
6/28/1982,109.300003,110.449997,109.169998,110.260002,110.260002,40700000,0.878315621
6/29/1982,110.260002,110.57,109.68,110.209999,110.209999,46990000,-0.045350081
6/30/1982,110.949997,111,109.5,109.610001,109.610001,65280000,-1.207747667
7/1/1982,109.519997,109.629997,108.620003,108.709999,108.709999,47900000,-0.739589136
7/2/1982,108.099998,108.709999,107.599998,107.650002,107.650002,43760000,-0.416277529
7/6/1982,107.269997,107.669998,106.739998,107.290001,107.290001,44350000,0.018648271
7/7/1982,107.080002,107.610001,106.989998,107.220001,107.220001,46920000,0.130742433
7/8/1982,106.849998,107.529999,105.57,107.529999,107.529999,63270000,0.636407125
7/9/1982,108.230003,108.970001,107.559998,108.830002,108.830002,65870000,0.554374003
7/12/1982,109.480003,109.620003,108.889999,109.57,109.57,74690000,0.082204053
7/13/1982,109.190002,110.07,109.190002,109.449997,109.449997,66170000,0.23811246
7/14/1982,109.68,110.440002,109.080002,110.440002,110.440002,58160000,0.692926696
7/15/1982,110.830002,110.949997,110.269997,110.470001,110.470001,61090000,-0.324822696
7/16/1982,110.160004,111.480003,110.160004,111.07,111.07,58740000,0.826067508
7/19/1982,111.75,111.779999,110.660004,110.730003,110.730003,53030000,-0.912748993
7/20/1982,111.110001,111.559998,110.349998,111.540001,111.540001,61060000,0.387003867
7/21/1982,112.150002,112.389999,111.379997,111.419998,111.419998,66770000,-0.65091751
7/22/1982,110.949997,112.019997,110.940002,111.480003,111.480003,53870000,0.477698075
7/23/1982,111.459999,111.580002,111.050003,111.169998,111.169998,47280000,-0.260183925
7/26/1982,110.660004,111.160004,110.290001,110.360001,110.360001,37740000,-0.27110337
7/27/1982,110.260002,110.349998,109.360001,109.43,109.43,45740000,-0.752767989
7/28/1982,109.419998,109.419998,107.529999,107.739998,107.739998,53830000,-1.535368334
7/29/1982,107.419998,107.919998,106.620003,107.720001,107.720001,55680000,0.2792804
7/30/1982,107.349998,107.949997,107.010002,107.089996,107.089996,39270000,-0.242200284
8/2/1982,107.709999,109.089996,107.110001,108.980003,108.980003,53460000,1.179095731
8/3/1982,108.980003,109.43,107.809998,107.830002,107.830002,60480000,-1.055240382
8/4/1982,107.830002,107.830002,106.110001,106.139999,106.139999,53440000,-1.567284586
8/5/1982,106.099998,106.099998,104.760002,105.160004,105.160004,54700000,-0.885951006
8/6/1982,105.160004,105.160004,103.669998,103.709999,103.709999,48660000,-1.378855976
8/9/1982,103.690002,103.690002,102.199997,103.080002,103.080002,54560000,-0.588292013
8/10/1982,103.110001,103.839996,102.82,102.839996,102.839996,52680000,-0.261861117
8/11/1982,102.830002,103.010002,102.480003,102.599998,102.599998,49040000,-0.223674021
8/12/1982,102.599998,103.220001,102.389999,102.419998,102.419998,50080000,-0.1754386
8/13/1982,102.419998,103.849998,102.400002,103.849998,103.849998,44720000,1.396211705
8/16/1982,103.860001,105.519997,103.860001,104.089996,104.089996,55420000,0.221447138
8/17/1982,105.400002,109.040001,104.089996,109.040001,109.040001,92860000,3.453509422
8/18/1982,109.040001,111.580002,108.459999,108.540001,108.540001,132690000,-0.458547318
8/19/1982,108.529999,109.860001,108.339996,109.160004,109.160004,78270000,0.580489271
8/20/1982,109.190002,113.019997,109.190002,113.019997,113.019997,95890000,3.507642577
8/23/1982,113.019997,116.110001,112.650002,116.110001,116.110001,110310000,2.734032987
8/24/1982,116.110001,116.389999,115.080002,115.349998,115.349998,121650000,-0.654554296
8/25/1982,115.349998,118.120003,115.110001,117.580002,117.580002,106200000,1.933250142
8/26/1982,117.57,120.260002,117.57,118.550003,118.550003,137330000,0.833548524
8/27/1982,117.379997,118.559998,116.629997,117.110001,117.110001,74410000,-0.230018748
8/30/1982,117.050003,117.660004,115.790001,117.660004,117.660004,59560000,0.521145651
8/31/1982,117.650002,119.599998,117.650002,119.510002,119.510002,86360000,1.580960449
9/1/1982,119.519997,120.050003,117.980003,118.25,118.25,82830000,-1.062581185
9/2/1982,118.239998,120.32,117.839996,120.290001,120.290001,74740000,1.733764407
9/3/1982,120.309998,123.639999,120.309998,122.68,122.68,130910000,1.969912758
9/7/1982,122.68,122.68,121.190002,121.370003,121.370003,68960000,-1.06781627
9/8/1982,121.330002,123.110001,121.190002,122.199997,122.199997,77960000,0.717048533
9/9/1982,122.190002,123.220001,121.900002,121.970001,121.970001,73090000,-0.180048283
9/10/1982,121.970001,121.980003,120.269997,120.970001,120.970001,71080000,-0.819873733
9/13/1982,120.940002,122.239998,120.25,122.239998,122.239998,59520000,1.074909855
9/14/1982,122.269997,123.690002,122.269997,123.099998,123.099998,83070000,0.678826385
9/15/1982,123.089996,124.809998,122.720001,124.290001,124.290001,69680000,0.974900511
9/16/1982,124.279999,124.879997,123.650002,123.769997,123.769997,78900000,-0.410365307
9/17/1982,123.760002,123.760002,122.339996,122.550003,122.550003,63950000,-0.977697948
9/20/1982,122.540001,122.540001,121.480003,122.510002,122.510002,58520000,-0.024480986
9/21/1982,122.510002,124.910004,122.510002,124.879997,124.879997,82920000,1.934531843
9/22/1982,124.900002,126.43,123.989998,123.989998,123.989998,113150000,-0.728586057
9/23/1982,123.989998,124.190002,122.959999,123.809998,123.809998,68260000,-0.145173
9/24/1982,123.790001,123.800003,123.110001,123.32,123.32,54600000,-0.379676061
9/27/1982,123.32,123.620003,122.75,123.620003,123.620003,44840000,0.243271975
9/28/1982,123.620003,124.160004,123.209999,123.239998,123.239998,65900000,-0.307397663
9/29/1982,123.239998,123.239998,121.279999,121.629997,121.629997,62550000,-1.306394861
9/30/1982,121.620003,121.620003,120.139999,120.419998,120.419998,62610000,-0.986683909
10/1/1982,120.400002,121.970001,120.150002,121.970001,121.970001,65000000,1.303985859
10/4/1982,121.970001,121.970001,120.559998,121.510002,121.510002,55650000,-0.377141097
10/5/1982,121.599998,122.730003,121.599998,121.980003,121.980003,69770000,0.312504117
10/6/1982,122,125.970001,122,125.970001,125.970001,93570000,3.25409918
10/7/1982,125.989998,128.960007,125.989998,128.800003,128.800003,147070000,2.230339745
10/8/1982,128.789993,131.110001,128.789993,131.050003,131.050003,122250000,1.754802487
10/11/1982,131.059998,135.529999,131.059998,134.470001,134.470001,138530000,2.601864071
10/12/1982,134.479996,135.850006,133.589996,134.440002,134.440002,126310000,-0.029739739
10/13/1982,134.419998,137.970001,134.139999,136.710007,136.710007,139800000,1.703622254
10/14/1982,136.710007,136.889999,134.550003,134.570007,134.570007,107530000,-1.565357246
10/15/1982,134.550003,134.610001,133.279999,133.570007,133.570007,80290000,-0.728350783
10/18/1982,133.589996,136.729996,133.589996,136.729996,136.729996,83790000,2.350475405
10/19/1982,136.729996,137.960007,135.720001,136.580002,136.580002,100850000,-0.109700874
10/20/1982,136.580002,139.229996,136.369995,139.229996,139.229996,98680000,1.940250374
10/21/1982,139.229996,140.270004,137.630005,139.059998,139.059998,122460000,-0.122098689
10/22/1982,139.059998,140.399994,138.75,138.830002,138.830002,101120000,-0.165393358
10/25/1982,138.809998,138.809998,133.320007,133.320007,133.320007,83720000,-3.95504004
10/26/1982,133.289993,134.479996,131.5,134.479996,134.479996,102080000,0.892792454
10/27/1982,134.479996,135.919998,134.479996,135.289993,135.289993,81670000,0.602317835
10/28/1982,135.279999,135.419998,133.589996,133.589996,133.589996,73590000,-1.249263019
10/29/1982,133.539993,134.020004,132.639999,133.720001,133.720001,74830000,0.134797072
11/1/1982,133.720001,136.029999,133.220001,135.470001,135.470001,73530000,1.308704746
11/2/1982,135.479996,138.509995,135.479996,137.490005,137.490005,104770000,1.483620504
11/3/1982,137.529999,142.880005,137.529999,142.869995,142.869995,137010000,3.882786329
11/4/1982,142.850006,143.990005,141.649994,141.850006,141.850006,149350000,-0.700034972
11/5/1982,141.850006,142.429993,141.320007,142.160004,142.160004,96550000,0.218539293
11/8/1982,142.119995,142.119995,139.979996,140.440002,140.440002,75240000,-1.18209475
11/9/1982,140.479996,143.160004,140.460007,143.020004,143.020004,111220000,1.808092307
11/10/1982,143.039993,144.360001,140.800003,141.160004,141.160004,113240000,-1.314310048
11/11/1982,141.149994,141.75,139.880005,141.75,141.75,78410000,0.425083971
11/12/1982,141.75,141.850006,139.529999,139.529999,139.529999,95080000,-1.566138272
11/15/1982,139.539993,139.539993,137,137.029999,137.029999,78900000,-1.798763169
11/16/1982,136.970001,136.970001,134.050003,135.419998,135.419998,102910000,-1.131636847
11/17/1982,135.470001,137.929993,135.470001,137.929993,137.929993,84440000,1.815894281
11/18/1982,137.929993,138.779999,137.470001,138.339996,138.339996,77620000,0.297254419
11/19/1982,138.350006,138.929993,137,137.020004,137.020004,70310000,-0.961331364
11/22/1982,137.029999,137.100006,134.210007,134.220001,134.220001,74960000,-2.050644399
11/23/1982,134.210007,134.279999,132.889999,132.929993,132.929993,72920000,-0.953739612
11/24/1982,132.919998,133.880005,132.919998,133.880005,133.880005,67220000,0.722244218
11/26/1982,133.889999,134.880005,133.889999,134.880005,134.880005,38810000,0.739417438
11/29/1982,134.889999,135.289993,133.690002,134.199997,134.199997,61080000,-0.511529398
11/30/1982,134.199997,138.529999,134.190002,138.529999,138.529999,93470000,3.226529133
12/1/1982,138.559998,140.369995,138.350006,138.720001,138.720001,107850000,0.115475608
12/2/1982,138.720001,139.630005,138.660004,138.820007,138.820007,77600000,0.072091983
12/3/1982,138.869995,139.589996,138.589996,138.690002,138.690002,71540000,-0.129612592
12/6/1982,138.699997,141.770004,138.009995,141.770004,141.770004,83880000,2.213415333
12/7/1982,141.789993,143.679993,141.789993,142.720001,142.720001,111620000,0.655905244
12/8/1982,142.710007,143.580002,141.820007,141.820007,141.820007,97430000,-0.623642321
12/9/1982,141.800003,141.800003,139.919998,140,140,90320000,-1.269395601
12/10/1982,139.990005,141.149994,139.350006,139.570007,139.570007,86430000,-0.300019991
12/13/1982,139.570007,140.119995,139.5,139.949997,139.949997,63140000,0.272257635
12/14/1982,139.990005,142.5,137.339996,137.399994,137.399994,98380000,-1.850139944
12/15/1982,137.399994,137.399994,135.119995,135.240005,135.240005,81030000,-1.572044465
12/16/1982,135.220001,135.779999,134.789993,135.300003,135.300003,73680000,0.059164324
12/17/1982,135.350006,137.710007,135.350006,137.490005,137.490005,76010000,1.581085264
12/20/1982,137.490005,137.839996,136.190002,136.25,136.25,62210000,-0.901887377
12/21/1982,136.240005,139.270004,136.070007,138.610001,138.610001,78010000,1.739574217
12/22/1982,138.630005,139.690002,138.600006,138.830002,138.830002,83470000,0.144266748
12/23/1982,138.839996,139.940002,138.839996,139.720001,139.720001,62880000,0.633826725
12/27/1982,139.729996,142.320007,139.720001,142.169998,142.169998,64690000,1.746226344
12/28/1982,142.179993,142.339996,140.75,140.770004,140.770004,58610000,-0.991692973
12/29/1982,140.770004,141.729996,140.679993,141.240005,141.240005,54810000,0.333878658
12/30/1982,141.240005,141.679993,140.220001,140.330002,140.330002,56380000,-0.644295503
12/31/1982,140.339996,140.779999,140.270004,140.639999,140.639999,42110000,0.213768711
1/3/1983,140.649994,141.330002,138.199997,138.339996,138.339996,59080000,-1.642373337
1/4/1983,138.330002,141.360001,138.080002,141.360001,141.360001,75530000,2.190413472
1/5/1983,141.350006,142.600006,141.149994,141.960007,141.960007,95390000,0.431553572
1/6/1983,142.009995,145.770004,142.009995,145.270004,145.270004,129410000,2.295619403
1/7/1983,145.270004,146.460007,145.149994,145.179993,145.179993,127290000,-0.061961174
1/10/1983,145.190002,147.25,144.580002,146.779999,146.779999,101890000,1.095114662
1/11/1983,146.789993,146.830002,145.380005,145.779999,145.779999,98250000,-0.688053715
1/12/1983,145.759995,148.360001,145.759995,146.690002,146.690002,109850000,0.638039951
1/13/1983,146.669998,146.940002,145.669998,145.729996,145.729996,77030000,-0.640895897
1/14/1983,145.720001,147.119995,145.720001,146.649994,146.649994,86480000,0.638205458
1/17/1983,146.649994,147.899994,146.639999,146.720001,146.720001,89210000,0.047737472
1/18/1983,146.710007,146.740005,145.520004,146.399994,146.399994,78380000,-0.211310057
1/19/1983,146.399994,146.449997,144.509995,145.270004,145.270004,80900000,-0.771851125
1/20/1983,145.289993,146.619995,145.289993,146.289993,146.289993,82790000,0.688278648
1/21/1983,146.300003,146.300003,143.25,143.850006,143.850006,77110000,-1.674639063
1/24/1983,143.839996,143.839996,139.100006,139.970001,139.970001,90800000,-2.690486031
1/25/1983,139.979996,141.75,139.979996,141.75,141.75,79740000,1.264469246
1/26/1983,141.770004,142.160004,141.160004,141.539993,141.539993,73720000,-0.16224236
1/27/1983,141.539993,144.300003,141.539993,144.270004,144.270004,88120000,1.92879125
1/28/1983,144.309998,145.470001,144.25,144.509995,144.509995,89490000,0.138588457
1/31/1983,144.509995,145.300003,143.929993,145.300003,145.300003,67140000,0.546680525
2/1/1983,145.289993,145.289993,142.960007,142.960007,142.960007,82750000,-1.603679615
2/2/1983,142.949997,143.520004,141.899994,143.229996,143.229996,77220000,0.195871987
2/3/1983,143.25,144.429993,143.25,144.259995,144.259995,78890000,0.705057592
2/4/1983,144.259995,146.139999,144.139999,146.139999,146.139999,87000000,1.303205369
2/7/1983,146.139999,147.419998,146.139999,146.929993,146.929993,86030000,0.540573426
2/8/1983,146.929993,147.210007,145.520004,145.699997,145.699997,76580000,-0.837130646
2/9/1983,145.699997,145.830002,144.089996,145,145,84520000,-0.48043721
2/10/1983,145.039993,147.75,145.039993,147.5,147.5,93510000,1.696088747
2/11/1983,147.509995,148.809998,147.179993,147.649994,147.649994,86700000,0.094908145
2/14/1983,147.710007,149.139999,147.399994,148.929993,148.929993,72640000,0.825933208
2/15/1983,148.940002,149.410004,148.130005,148.300003,148.300003,89040000,-0.429702559
2/16/1983,148.309998,148.660004,147.410004,147.429993,147.429993,82100000,-0.593355143
2/17/1983,147.429993,147.570007,143.839996,147.440002,147.440002,74930000,0.006788985
2/18/1983,147.440002,148.289993,147.210007,148,148,77420000,0.379814157
2/22/1983,148.009995,148.110001,145.419998,145.479996,145.479996,84080000,-1.709343345
2/23/1983,145.470001,146.789993,145.399994,146.789993,146.789993,84100000,0.907398083
2/24/1983,146.800003,149.669998,146.800003,149.600006,149.600006,113220000,1.907358953
2/25/1983,149.600006,150.880005,149.600006,149.740005,149.740005,100970000,0.093582215
2/28/1983,149.740005,149.740005,147.809998,148.059998,148.059998,83750000,-1.121949341
3/1/1983,148.070007,150.880005,148.070007,150.880005,150.880005,103750000,1.897749623
3/2/1983,150.910004,152.630005,150.910004,152.300003,152.300003,112600000,0.921078102
3/3/1983,152.309998,154.160004,152.309998,153.479996,153.479996,114440000,0.768168876
3/4/1983,153.470001,153.669998,152.529999,153.669998,153.669998,90930000,0.130316673
3/7/1983,153.669998,154,152.649994,153.669998,153.669998,84020000,0
3/8/1983,153.630005,153.630005,151.259995,151.259995,151.259995,79410000,-1.542673907
3/9/1983,151.25,152.869995,150.839996,152.869995,152.869995,84250000,1.071071074
3/10/1983,152.869995,154.009995,151.75,151.800003,151.800003,95410000,-0.699935916
3/11/1983,151.75,151.75,150.649994,151.240005,151.240005,67240000,-0.336075783
3/14/1983,151.279999,151.300003,150.240005,150.830002,150.830002,61890000,-0.297459679
3/15/1983,150.830002,151.369995,150.399994,151.369995,151.369995,62410000,0.358014316
3/16/1983,151.360001,151.619995,149.779999,149.809998,149.809998,83570000,-1.024050601
3/17/1983,149.800003,149.800003,149.119995,149.589996,149.589996,70290000,-0.140191586
3/18/1983,149.589996,150.289993,149.559998,149.899994,149.899994,75110000,0.207231772
3/21/1983,149.820007,151.199997,149.320007,151.190002,151.190002,72160000,0.91442727
3/22/1983,151.210007,151.589996,150.600006,150.660004,150.660004,79610000,-0.363734525
3/23/1983,150.649994,152.979996,150.649994,152.809998,152.809998,94980000,1.433789636
3/24/1983,152.820007,153.779999,152.820007,153.369995,153.369995,92340000,0.359892668
3/25/1983,153.369995,153.710007,152.300003,152.669998,152.669998,77330000,-0.456410656
3/28/1983,152.669998,152.669998,151.559998,151.850006,151.850006,58510000,-0.537100944
3/29/1983,151.850006,152.460007,151.419998,151.589996,151.589996,65300000,-0.171228179
3/30/1983,151.600006,153.389999,151.600006,153.389999,153.389999,75800000,1.180734122
3/31/1983,153.410004,155.020004,152.860001,152.960007,152.960007,100570000,-0.293329632
4/4/1983,152.919998,153.020004,152.229996,153.020004,153.020004,66010000,0.065397594
4/5/1983,153.039993,153.919998,151.809998,151.899994,151.899994,76810000,-0.744902674
4/6/1983,151.899994,151.899994,150.169998,151.039993,151.039993,77140000,-0.566162629
4/7/1983,151.039993,151.759995,150.809998,151.759995,151.759995,69480000,0.476696261
4/8/1983,151.770004,152.850006,151.389999,152.850006,152.850006,67710000,0.711604383
4/11/1983,152.869995,155.139999,152.869995,155.139999,155.139999,81440000,1.484924494
4/12/1983,155.149994,155.820007,154.779999,155.820007,155.820007,79900000,0.43184855
4/13/1983,155.820007,157.220001,155.820007,156.770004,156.770004,100520000,0.609675881
4/14/1983,156.800003,158.119995,156.550003,158.119995,158.119995,90160000,0.841831617
4/15/1983,158.110001,158.75,158.110001,158.75,158.75,89590000,0.404780846
4/18/1983,158.75,159.75,158.410004,159.740005,159.740005,88560000,0.623625197
4/19/1983,159.740005,159.740005,158.539993,158.710007,158.710007,91210000,-0.644796524
4/20/1983,158.710007,160.830002,158.710007,160.710007,160.710007,110240000,1.260159985
4/21/1983,160.729996,161.080002,159.960007,160.050003,160.050003,106170000,-0.4230654
4/22/1983,160.039993,160.759995,160.020004,160.419998,160.419998,92270000,0.237443774
4/25/1983,160.429993,160.830002,158.720001,158.809998,158.809998,90150000,-1.009783127
4/26/1983,158.809998,161.809998,158.070007,161.809998,161.809998,91210000,1.889049832
4/27/1983,161.850006,162.770004,160.759995,161.440002,161.440002,118140000,-0.253323438
4/28/1983,161.440002,162.960007,161.440002,162.949997,162.949997,94410000,0.935328903
4/29/1983,162.970001,164.429993,162.720001,164.429993,164.429993,105750000,0.895865491
5/2/1983,164.410004,164.419998,161.990005,162.110001,162.110001,88170000,-1.398943461
5/3/1983,162.100006,162.350006,160.800003,162.339996,162.339996,89550000,0.148050581
5/4/1983,162.380005,163.639999,162.380005,163.309998,163.309998,101690000,0.572726303
5/5/1983,163.350006,164.300003,163.350006,164.279999,164.279999,107860000,0.569325354
5/6/1983,164.300003,166.990005,164.300003,166.100006,166.100006,128200000,1.095558714
5/9/1983,166.100006,166.460007,164.899994,165.809998,165.809998,93670000,-0.174598428
5/10/1983,165.820007,166.399994,165.740005,165.949997,165.949997,104010000,0.078392229
5/11/1983,165.949997,166.300003,164.529999,164.960007,164.960007,99820000,-0.596559215
5/12/1983,164.979996,165.350006,163.820007,164.25,164.25,84060000,-0.442475462
5/13/1983,164.259995,165.229996,164.259995,164.910004,164.910004,83110000,0.395719603
5/16/1983,164.899994,164.899994,162.330002,163.399994,163.399994,76250000,-0.90964224
5/17/1983,163.399994,163.710007,162.550003,163.710007,163.710007,79510000,0.189726445
5/18/1983,163.729996,165.179993,163.160004,163.270004,163.270004,99780000,-0.280945466
5/19/1983,163.270004,163.610001,161.979996,161.990005,161.990005,83260000,-0.783976829
5/20/1983,161.970001,162.139999,161.25,162.139999,162.139999,73150000,0.104956473
5/23/1983,162.059998,163.5,160.289993,163.429993,163.429993,84960000,0.845362839
5/24/1983,163.449997,165.589996,163.449997,165.539993,165.539993,109850000,1.278676071
5/25/1983,165.539993,166.210007,164.789993,166.210007,166.210007,121050000,0.40474449
5/26/1983,166.220001,166.389999,165.270004,165.479996,165.479996,94980000,-0.445196123
5/27/1983,165.490005,165.490005,164.330002,164.460007,164.460007,76290000,-0.622392875
5/31/1983,164.440002,164.440002,162.119995,162.389999,162.389999,73910000,-1.246657124
6/1/1983,162.380005,162.639999,161.330002,162.550003,162.550003,84460000,0.104691461
6/2/1983,162.559998,164,162.559998,163.979996,163.979996,89750000,0.873522402
6/3/1983,163.960007,164.789993,163.960007,164.419998,164.419998,83110000,0.280550732
6/6/1983,164.429993,165.089996,163.75,164.830002,164.830002,87670000,0.243270095
6/7/1983,164.839996,164.929993,162.770004,162.770004,162.770004,88550000,-1.255758342
6/8/1983,162.779999,162.779999,161.350006,161.360001,161.360001,96600000,-0.872341816
6/9/1983,161.369995,161.919998,160.800003,161.830002,161.830002,87440000,0.285063527
6/10/1983,161.860001,162.759995,161.860001,162.679993,162.679993,78470000,0.506605706
6/13/1983,162.699997,164.839996,162.699997,164.839996,164.839996,90700000,1.315303651
6/14/1983,164.869995,165.929993,164.869995,165.529999,165.529999,97710000,0.400317838
6/15/1983,165.520004,167.119995,165.070007,167.119995,167.119995,93410000,0.966645095
6/16/1983,167.110001,169.380005,167.110001,169.139999,169.139999,124560000,1.214767511
6/17/1983,169.110001,169.639999,168.600006,169.130005,169.130005,93630000,0.011828987
6/20/1983,169.130005,170.100006,168.589996,169.020004,169.020004,84270000,-0.065039317
6/21/1983,169.029999,170.600006,168.25,170.529999,170.529999,102880000,0.88741644
6/22/1983,170.529999,171.600006,170.419998,170.990005,170.990005,110270000,0.269750779
6/23/1983,170.990005,171,170.130005,170.570007,170.570007,89590000,-0.245627222
6/24/1983,170.570007,170.690002,170.029999,170.410004,170.410004,80810000,-0.093804886
6/27/1983,170.399994,170.460007,168.320007,168.460007,168.460007,69360000,-1.138490064
6/28/1983,168.449997,168.809998,165.669998,165.679993,165.679993,82730000,-1.644407272
6/29/1983,165.779999,166.639999,165.429993,166.639999,166.639999,81580000,0.518759805
6/30/1983,167.639999,167.639999,167.639999,167.639999,167.639999,76310000,0
7/1/1983,168.110001,168.639999,167.770004,168.639999,168.639999,65110000,0.315268572
7/5/1983,166.550003,168.800003,165.800003,166.600006,166.600006,67320000,0.030022815
7/6/1983,166.710007,168.880005,166.490005,168.479996,168.479996,85670000,1.061717309
7/7/1983,168.479996,169.149994,167.080002,167.559998,167.559998,97130000,-0.546057705
7/8/1983,167.559998,167.979996,166.949997,167.080002,167.080002,66520000,-0.286462166
7/11/1983,167.089996,168.110001,167.089996,168.110001,168.110001,61610000,0.610452465
7/12/1983,168.050003,168.050003,165.509995,165.529999,165.529999,70220000,-1.499556058
7/13/1983,165,165.679993,164.770004,165.460007,165.460007,68900000,0.278792121
7/14/1983,165.610001,166.960007,165.610001,166.009995,166.009995,83500000,0.241527684
7/15/1983,166.009995,166.039993,164.029999,164.289993,164.289993,63160000,-1.0360834
7/18/1983,164.279999,164.289993,163.300003,163.949997,163.949997,69110000,-0.200877771
7/19/1983,163.949997,165.179993,163.949997,164.820007,164.820007,74030000,0.530655697
7/20/1983,164.889999,169.289993,164.889999,169.289993,169.289993,109310000,2.668442008
7/21/1983,169.289993,169.800003,168.330002,169.059998,169.059998,101830000,-0.135858591
7/22/1983,168.509995,169.080002,168.399994,168.889999,168.889999,68850000,0.225508285
7/25/1983,167.669998,169.740005,167.630005,169.529999,169.529999,73680000,1.109322492
7/26/1983,169.619995,170.630005,169.259995,170.529999,170.529999,91280000,0.536495712
7/27/1983,170.679993,170.720001,167.490005,167.589996,167.589996,99290000,-1.810403754
7/28/1983,167.320007,167.789993,164.990005,165.039993,165.039993,78410000,-1.362666689
7/29/1983,165.029999,165.029999,161.5,162.559998,162.559998,95240000,-1.496698185
8/1/1983,162.339996,162.779999,161.550003,162.039993,162.039993,77210000,-0.184799191
8/2/1983,162.059998,163.039993,161.970001,162.009995,162.009995,74460000,-0.030854622
8/3/1983,162.009995,163.440002,161.520004,163.440002,163.440002,80370000,0.882665912
8/4/1983,163.279999,163.419998,159.630005,161.330002,161.330002,100870000,-1.194265686
8/5/1983,161.330002,161.880005,160.889999,161.740005,161.740005,67850000,0.254139339
8/8/1983,161.729996,161.729996,159.179993,159.179993,159.179993,71460000,-1.576703805
8/9/1983,159.199997,160.139999,158.5,160.130005,160.130005,81420000,0.58417589
8/10/1983,160.110001,161.770004,159.470001,161.539993,161.539993,82900000,0.893130967
8/11/1983,161.550003,162.139999,161.410004,161.539993,161.539993,70630000,-0.006196224
8/12/1983,161.550003,162.600006,161.550003,162.160004,162.160004,71840000,0.377592689
8/15/1983,162.220001,164.759995,162.220001,163.699997,163.699997,83200000,0.912338794
8/16/1983,163.740005,163.839996,162.720001,163.410004,163.410004,71780000,-0.20153963
8/17/1983,163.580002,165.399994,163.429993,165.289993,165.289993,87800000,1.045354554
8/18/1983,165.289993,165.910004,163.550003,163.550003,163.550003,82280000,-1.052689257
8/19/1983,163.580002,164.270004,163.220001,163.979996,163.979996,58950000,0.244525
8/22/1983,164.179993,165.639999,163.770004,164.339996,164.339996,76420000,0.097455845
8/23/1983,164.330002,164.330002,162.539993,162.770004,162.770004,66800000,-0.949308088
8/24/1983,162.770004,162.770004,161.199997,161.25,161.25,72200000,-0.93383545
8/25/1983,161.270004,161.279999,159.960007,160.839996,160.839996,70140000,-0.26663855
8/26/1983,160.850006,162.160004,160.25,162.139999,162.139999,61650000,0.801985049
8/29/1983,162.139999,162.320007,160.970001,162.25,162.25,53030000,0.067843222
